Date,AXP,BAC,BK,C,CB,COF,GS,JPM,MS,PNC,SCHW,STT,TFC,USB,WFC
2015-02-24,0.29005853811201654,0.32055836571992175,0.26947860040894484,0.2524628430632561,0.17819116053438086,0.2060711164171558,0.22712515648506412,0.2676905786335619,0.22174994506396212,0.21491953896149577,0.3283979035061719,0.2823648115037825,0.22958227145759802,0.20294674881921332,0.19289866953212756
2015-02-25,0.2948597414515937,0.31731538350190924,0.26556097168202386,0.25120578910330726,0.17447654616158298,0.20819275177164065,0.22399193915087806,0.266402593253892,0.2182152837852522,0.21330329807262238,0.326925990040527,0.2856730639097952,0.2273232166363629,0.20039801716054745,0.18855774706233058
2015-02-26,0.2983951437677705,0.32467093710864603,0.26769443610454,0.2503012037844574,0.1748695148044607,0.2075047276807744,0.22425690155481554,0.26689370962738557,0.22070060565657068,0.2081451433607154,0.3270115268647169,0.2970170217330582,0.22706723807897544,0.1967913962713969,0.18839776389054166
2015-02-27,0.2958983224744633,0.31919378614278826,0.25722397141964354,0.2422786586918221,0.16430508359910073,0.19827199149565441,0.2136910636903658,0.24492620409018195,0.21111545447500957,0.19916276049974224,0.3144705305434761,0.2882769590615893,0.2190345356542148,0.18940637270377716,0.18570776760223145
2015-03-02,0.29451724143711705,0.2802530198966463,0.25844989580381217,0.21693594335608626,0.16432203329001774,0.19866387535245553,0.21219867464039316,0.2220870516069337,0.2061746360652821,0.1976808375616053,0.3148686264394152,0.2900584019478935,0.21884917700603904,0.185996625011205,0.18439676110799055
2015-03-03,0.29435883970960736,0.2786592581926395,0.25834679042067893,0.216640413618384,0.1578363447029348,0.19813111463352906,0.21085055884442558,0.21857890337108707,0.20851055299537527,0.1902085527740649,0.3163801584714271,0.28848700269252797,0.21741202043820276,0.18376243754762353,0.179463172536551
2015-03-04,0.2932644789982817,0.2791567331772937,0.25819602765958727,0.21451079122989722,0.15741435714937993,0.19762997310123073,0.21053812254098114,0.2174622075340776,0.21718417840466356,0.19095551680777356,0.31573951996577065,0.2879616993202774,0.21834093619058378,0.18382515245037626,0.18345443060036798
2015-03-05,0.2936795657806459,0.2792281644712591,0.25867079769159196,0.21455351893405109,0.1579666257880859,0.1975179645496883,0.209797436346722,0.21811532230341543,0.2197939902165162,0.19103711610652632,0.31595423082881074,0.28226488428912155,0.21778101645276077,0.17229234899690352,0.18351907262724587
2015-03-06,0.275301478480635,0.2514328089027333,0.24318121590593703,0.19137701407392968,0.1419511575188514,0.19300327466936307,0.202970072725479,0.21125678668487854,0.20957250791214108,0.17977907538924112,0.30981412502223143,0.2750930147175571,0.19658693157214288,0.15170489859613392,0.1606607310844148
2015-03-09,0.275508178433892,0.24223452256977118,0.1989456549411251,0.18080071439803416,0.14312924739558233,0.18844949124069402,0.20127286558454166,0.20558717483631003,0.20725255288723807,0.17719881500638412,0.30413338431209175,0.21251390995309258,0.19622683060129215,0.15174279671987903,0.15769238235264413
2015-03-10,0.2783848704396279,0.2516052329405548,0.20242693104201767,0.20760422030743586,0.1592963514485065,0.20367257917493972,0.21845917412860305,0.22087472794622062,0.21753333806002967,0.1866938308429904,0.3134160852820954,0.22759241975436761,0.21181361894167797,0.17091425024878465,0.17442839862601017
2015-03-11,0.2774698602554396,0.2545655069335752,0.1936407417128158,0.2111995109227582,0.1554009264227875,0.19699878735516874,0.20877376182271767,0.21805070598537793,0.21417958721328942,0.17960674234119786,0.3060138348243739,0.23036391007110124,0.20509733466258848,0.16653169908074789,0.17226687730679635
2015-03-12,0.28781342373576885,0.23974021711463228,0.18012516264696798,0.2125595264700439,0.15337956894250632,0.20756020432512295,0.2159691169805629,0.2058620633475025,0.26681047310709555,0.18766257127818,0.28635854268433303,0.2294757629176897,0.20046448682513945,0.1601067550560322,0.19242406080579963
2015-03-13,0.28966204569759313,0.23659052790741447,0.17412698939381283,0.21582271450431123,0.1544787738925546,0.2159374172843225,0.2127584048382873,0.2040471104372709,0.27135268301176335,0.18451571388854468,0.2974062481244291,0.22912220650566711,0.2004715154585272,0.15850109818679767,0.19144341383644575
2015-03-16,0.2876628166671392,0.22905729835874425,0.17073099365989497,0.2089773293282729,0.1523654828342502,0.20636556594730365,0.20341580207570026,0.1903621366231016,0.2667107154510626,0.17862231633414874,0.2937383083295043,0.23538905936277402,0.19657052937610112,0.1551514100476289,0.18432409674439887
2015-03-17,0.2833359815520587,0.22281271770281408,0.16543918163103397,0.2059804723201032,0.150403435263692,0.20298108374375015,0.20115790289374502,0.1858179237560836,0.2636631777704342,0.17344899665360344,0.288810050439754,0.22958206759657643,0.19135702595813034,0.14650954623564882,0.1791552757869732
2015-03-18,0.2788443396315362,0.20953175066658764,0.16142670035485301,0.19755689444396438,0.1479686831725277,0.20012227964883636,0.18881354547312543,0.17691586570038104,0.25951007953891486,0.1690389212895049,0.29572043252611807,0.2213328868114365,0.1887371429262199,0.1430259246919424,0.17684921935906814
2015-03-19,0.27900091037686214,0.21964940249878298,0.1659344026468602,0.21066463381775477,0.15039889576889512,0.20425992798236628,0.19115553461594545,0.17838325114890094,0.2637268791190196,0.1746621258984752,0.29858981890126696,0.21895664907344714,0.1889649947630859,0.14502853168162053,0.1810513496292725
2015-03-20,0.27937519915271025,0.22138360677048263,0.16226995615347684,0.21218093518567513,0.14563291877114928,0.20322793868398778,0.1940334554360748,0.17889859050828666,0.26499109965942175,0.17438648596934447,0.3013282294006479,0.222712871414325,0.18253727171222728,0.1449295083977669,0.179723937455071
2015-03-23,0.27953799928957707,0.19944386926393884,0.15476414801309463,0.21323474361404932,0.1454964570878928,0.20297623821229852,0.19189061866433357,0.17519249781237284,0.2564360863828252,0.17103303631050876,0.2766957403304528,0.21734687505832398,0.17154161718960287,0.1430091993964123,0.17604612510135623
2015-03-24,0.2807758761936932,0.1990301325044619,0.15721830195940908,0.2163242347134284,0.14685797153375732,0.20761913635110874,0.19094627627217065,0.17902609051691923,0.2561044736395264,0.1692564847826937,0.27478839111776887,0.21952944736530905,0.1714711104112367,0.14610148002240328,0.17716153860654918
2015-03-25,0.2815386634706702,0.20097433990756328,0.15781071250747475,0.21932668336597624,0.14811329049663183,0.21365773738176772,0.19852752540089555,0.1822017924015649,0.260472920286433,0.18031209770367781,0.2784731124872151,0.22157375323730205,0.17889088702135192,0.1527906763645032,0.181690754712262
2015-03-26,0.28609576424463856,0.2010409192652544,0.15906897305709342,0.21938873034822062,0.14709435096242074,0.21400441851948698,0.1926092796964456,0.18216565153473416,0.2602754496131543,0.17960449390052202,0.28357119601502434,0.2223705956065928,0.17854396357340876,0.1524029284184296,0.1779291323670492
2015-03-27,0.21961661151423764,0.19165507679541144,0.157955004194655,0.2083273997832792,0.14667559850162445,0.2006682729425799,0.19011514067721474,0.17218730690685718,0.2570849902099023,0.1713479920073531,0.2721589765345034,0.22150768593277545,0.16505495412027177,0.14031158684663192,0.1712652123286681
2015-03-30,0.20187498791320752,0.1974008199838287,0.16153420497240903,0.21075295360271742,0.1508563766673831,0.20114256803117803,0.19514183606064706,0.18530514173962614,0.26024548731426245,0.1787392121003728,0.25888176400152435,0.22349728369896146,0.17014289835204174,0.15558188540800136,0.17311190563020126
2015-03-31,0.19867823760305897,0.19796728902585745,0.16074345563387,0.20905359665635154,0.1501772129586392,0.19715946567462556,0.20026943984722279,0.18534840339490463,0.26438628517447854,0.17991369550871647,0.2522945668436755,0.2231022068698359,0.16993934240602526,0.15567373943311885,0.17408890316629932
2015-04-01,0.1993277071162168,0.19114505732116244,0.1563270077597163,0.2085364167310516,0.15058683792272584,0.19961347377019514,0.20968740952353154,0.18201905208938604,0.26220364017729736,0.17811021524082143,0.24870409787079503,0.2202889867222852,0.16619681598306557,0.15240744411561907,0.17008926429626509
2015-04-02,0.19448958732334554,0.19298918615099403,0.15766909057376977,0.20810795709620125,0.15059319789967854,0.2001780543247899,0.2100074448475045,0.18358091076165897,0.2623086234719828,0.17945823829575627,0.24821849529983528,0.22111503275178584,0.1684848482816536,0.15272034995359732,0.1717574381749653
2015-04-06,0.18729494926875687,0.18976640564332287,0.15645796963362144,0.20525318313542026,0.1496822302621632,0.19704549122240678,0.20698143487300827,0.18180717923606227,0.26028534386518165,0.18032338569058576,0.24578832222349956,0.21857941327971755,0.16692399228849922,0.15324416276608763,0.17173722231238278
2015-04-07,0.1923225734616216,0.18776764775282773,0.15473101046924984,0.2036280473651312,0.1480331694287037,0.1981113852847026,0.20608127261519604,0.1808102410627706,0.2577376070139901,0.17969960327092985,0.24621153203902216,0.21920450081944162,0.1659749824665798,0.15312782688645113,0.17099964777732296
2015-04-08,0.19162604472681502,0.18699578843495246,0.14876489384875033,0.20202136678984092,0.14567423169170576,0.1983863610053771,0.20411750642853974,0.16654874964223296,0.2562050089017559,0.17848404567447804,0.24739994510454785,0.2160639030284606,0.16558657910983685,0.15225834560539048,0.17020595534849034
2015-04-09,0.18598579130375478,0.1868807762890933,0.14896284968896867,0.20218955387832604,0.14640512562416141,0.1960005874766469,0.20676726452314806,0.16702435103110697,0.2578152591596591,0.17958931057541133,0.2502588076178591,0.2115461367495885,0.1655486631170294,0.15237198599004287,0.17066153218065946
2015-04-10,0.18216995966938354,0.17009113935497835,0.14501261320033385,0.20209178422047666,0.1456450718172323,0.19508343887815288,0.20646051183740535,0.1661101360837345,0.25625564193662864,0.1795354022770561,0.2500676422872734,0.19517641423543572,0.1656377925493392,0.1528264308871636,0.17069519233561392
2015-04-13,0.17367718431937493,0.165628630217315,0.1425911318016474,0.2024753522370679,0.14450968805124664,0.19473608393606429,0.20266767584975298,0.16613444435787436,0.2552122896710225,0.1795822589674561,0.24416580382418535,0.19460094947766468,0.1649014398883076,0.1534424484921705,0.17039025116158057
2015-04-14,0.17303143488324435,0.16138605970052097,0.13844375261297065,0.19329255162425352,0.14412248989041476,0.19437695826740634,0.2028347152973974,0.1704621176294667,0.25623690215390005,0.1772349635178844,0.235652756391451,0.19048031282025582,0.16659703325269484,0.15644560208614589,0.16635154745098496
2015-04-15,0.17343621835790035,0.16441692654687592,0.13840329239338728,0.19476503393492728,0.14356288869761746,0.20052909221081347,0.20767090834809449,0.1778685122134683,0.2567365938083498,0.18186514821004288,0.23458494137333374,0.19026609131699854,0.1665473936811672,0.1563848257119232,0.17002755887157942
2015-04-16,0.1729482249520427,0.1648918491866386,0.13731175131628803,0.19982584995743977,0.14068774555547994,0.19917019243401782,0.2063121679283613,0.17921650521549318,0.24833408770590737,0.18223488758522893,0.23438654425104383,0.18999718986248457,0.16396908119009362,0.1581393511638974,0.16678067462842788
2015-04-17,0.21484968706780802,0.1671748927443363,0.14241244112135562,0.20637495886144336,0.1512170218858339,0.20323223565796986,0.21156097264122195,0.18521847644054273,0.25207444123544936,0.1834907532686904,0.23379986271962108,0.19151987589604344,0.17204839454124465,0.16047378942969429,0.171576117051252
2015-04-20,0.21317071906693894,0.1614278803120095,0.14336514549472346,0.20467351509455944,0.1507853561765591,0.2032493740160277,0.20461996144313208,0.17717740038442523,0.2523836182551589,0.18009899640182545,0.21921117772428533,0.17648808128110072,0.16919031570197746,0.1622837961723256,0.17201559920790707
2015-04-21,0.21296756103934614,0.16161439513154496,0.13991888454340204,0.20842499320940694,0.15897593016764922,0.20297668741691346,0.2057587162785116,0.1813432154210837,0.2530938246975689,0.17807342802908174,0.21928260828012136,0.17487747635563503,0.16934396848754327,0.16179902399943905,0.1719963041048931
2015-04-22,0.21222033434332843,0.1545454516081346,0.16114062804109358,0.18729903319603758,0.14611678506842868,0.1857298317357849,0.1864547155093457,0.1659128571302809,0.2451279555667164,0.1712385271671807,0.21220515203284054,0.15177317149686845,0.15078248683004708,0.1459425020968043,0.15586082936141185
2015-04-23,0.21205048345203706,0.14219511732062523,0.160883773004596,0.17729553903257939,0.14532964885878547,0.1851731366810818,0.18591795977909625,0.16611287252454604,0.24523967012845618,0.17057610953726066,0.20919929678719412,0.1474520060012016,0.1672684423598219,0.14588724909023446,0.1547381903007107
2015-04-24,0.19611532410471175,0.14235437574676138,0.1504082280849872,0.1483435909949198,0.135914637639166,0.15098088797789552,0.166680639988034,0.15848799205938252,0.17026582452266595,0.13249609148312944,0.20887234519175837,0.15927486569988294,0.14656654225832066,0.1367769869994384,0.11547815408536746
2015-04-27,0.1942361710963467,0.14284254239093855,0.14706840702702906,0.1457702270045057,0.1348816710354209,0.14169259446930849,0.16814236624412235,0.1578641936226867,0.16133797320134333,0.1303445493673689,0.19826071147603516,0.1595164602068391,0.14694461437432393,0.13680859686299807,0.11588509327483149
2015-04-28,0.19076016821907757,0.1438734465461832,0.15596717645351332,0.14608596389289144,0.12238062155821236,0.13159497640909565,0.16452068904543912,0.15406987111110157,0.15897150518614703,0.13183605335709106,0.19729473416935447,0.15052942801614663,0.14773887276920067,0.13021405005164988,0.11643657320900734
2015-04-29,0.1905860579080878,0.15730494974532025,0.15597413727956763,0.1516675414814517,0.12271999191847227,0.1321672087204748,0.1632297324051222,0.15764184356331282,0.16162935525671504,0.13310367972289852,0.19946898106128105,0.14887633930101327,0.14951471682155135,0.13069166463768217,0.11604157687507277
2015-04-30,0.1882376883012683,0.1563055382820802,0.15631628837631595,0.15339854595899136,0.11793394099304923,0.13342107548451576,0.16522111266389894,0.1587877416098247,0.16205150527762674,0.13271732670740083,0.16986018872793457,0.1493609451710336,0.1478158208094556,0.13071646599243636,0.11645076185859332
2015-05-01,0.1885802209473662,0.143432854471764,0.15185034687623972,0.1360675389008724,0.11813988489699637,0.13410000562894273,0.16109261328738114,0.15639688771192606,0.15367963297410378,0.12922032796807056,0.1663822839940727,0.14949208244068352,0.14847377780506935,0.12869836433253914,0.1116930615545444
2015-05-04,0.18479131891710945,0.14904388063771182,0.154353180400082,0.13392296100922782,0.11813556333288244,0.13340697092851836,0.15622835771665464,0.1617235676132909,0.1536080966625605,0.1312063987603262,0.16816087303475888,0.1452108740269847,0.15542363653879573,0.13318536580862264,0.11226920547528549
2015-05-05,0.18470757899503504,0.14808002237221202,0.15676382148554852,0.13863583131652388,0.11813612512060447,0.13337802469524543,0.15825399793283565,0.15923011817633761,0.1574788954648065,0.12891980080640603,0.16829084794413565,0.14212000234219074,0.15421629989469285,0.13408594755022948,0.11163957657803289
2015-05-06,0.1830077491196545,0.14675749832183674,0.15388924403285542,0.1383974637506652,0.11518499820435639,0.12690998553780888,0.15876000170663543,0.1569407941835228,0.16100037007365214,0.12814706089024633,0.16886945005066065,0.141075779002397,0.15329221076308983,0.13059985898862858,0.11162191212195124
2015-05-07,0.17959717787997045,0.1411309114614921,0.14617649011245548,0.13677618864230492,0.11644359538040658,0.11653430336074273,0.1456529522629219,0.1503966528011072,0.14964919481414854,0.11332696248911842,0.15695457696407877,0.12564689296713702,0.14576680936050093,0.12020608705949577,0.10290600300740364
2015-05-08,0.17064890361770124,0.1447131573905357,0.14567444239418909,0.1402237145158161,0.12089882432695565,0.12057501223290047,0.15094811097829677,0.15408951319292757,0.15093044499341302,0.12006726999223698,0.14830020854476852,0.1262537820115618,0.1497498353109815,0.1299798812851258,0.12127664068066214
2015-05-11,0.17117992386212783,0.14198328117866948,0.1464031882005347,0.13949175931812613,0.12107471929445626,0.12057455191133702,0.15124101253436895,0.15424996259322482,0.1520468572190865,0.11895662047142794,0.15759266923683488,0.13002392604826438,0.1491558182883352,0.129769362374691,0.1230653960784945
2015-05-12,0.17301625611731578,0.1389648291113674,0.1434440265637529,0.13688443482260634,0.11875596708443399,0.1212679702818838,0.1476195166238967,0.1422866919458713,0.15533852271819057,0.10482471518737789,0.16030833297332236,0.12894887118261142,0.1433077324037546,0.11393869735957227,0.1187119807154432
2015-05-13,0.17480051273625438,0.13548112378512495,0.14301682354402911,0.13794383196494,0.11812679479189328,0.12138354284158817,0.13798196567518828,0.13981397425525374,0.14507306784211527,0.10323468181215746,0.16065707375910332,0.12751974934087373,0.144283311301921,0.114636307715329,0.11667419202402118
2015-05-14,0.17518359594041558,0.13546333635509253,0.1426705240830814,0.1389032878115302,0.1246600181024281,0.11898050279587506,0.12442114780053824,0.13911620686493056,0.14573514837962412,0.10229455260954745,0.1511361219373208,0.1282502615412785,0.14023771660389697,0.11472063740950589,0.11480258650178364
2015-05-15,0.17433300698055598,0.1389868272318242,0.14397985357000123,0.1408074575828569,0.12477694988882737,0.1203262847095781,0.12339531834283625,0.13881679469470984,0.14842942463903416,0.10739084754790935,0.1629060368525517,0.1273128357943446,0.14156605414898812,0.11811003107484035,0.11724526077909436
2015-05-18,0.17431992248202943,0.14044454885314722,0.14478473426619293,0.14070975739246525,0.12607504812943587,0.12095536412771297,0.12476111196398747,0.1391920038537837,0.150569583691355,0.10708833145406228,0.17205201877675327,0.12820658429551193,0.1455908664986965,0.11605932511361487,0.11604309207782289
2015-05-19,0.1719023628563235,0.14486310394886273,0.1448010297943147,0.1431535772540836,0.1262198753265904,0.11934243613821026,0.12482667348500977,0.1398991572715034,0.1518557751905386,0.10930721344209773,0.17095771896799788,0.12757239020722758,0.15070099116719296,0.1199020369039406,0.1196183221093472
2015-05-20,0.1725384080036993,0.14389945692893147,0.14480871257838712,0.14550918305988772,0.1263850927911212,0.1190673968239915,0.12525261423323067,0.1435929133638886,0.15447697786560174,0.11061882174525267,0.16812322409752226,0.12671725922783159,0.15110764112530764,0.12697409169533225,0.12138691609342213
2015-05-21,0.17216138727213504,0.1436245866337872,0.14487976965431443,0.14550850706309215,0.12542946339120292,0.11997605551841574,0.1218369911922892,0.14309337666720903,0.1547564181443998,0.10913092609929674,0.16511824092611088,0.12614378730326076,0.15104437735680792,0.1277743521935383,0.12148918812249059
2015-05-22,0.1723220355514855,0.14358292678655216,0.14593194042823626,0.14503158556532453,0.12532992895534434,0.12028038916042885,0.1267600803295411,0.14391720037397354,0.15032972774512893,0.1092378913640553,0.16524773136955836,0.126871853222418,0.15147112801231036,0.12873048806808945,0.12152643328241411
2015-05-26,0.17642781460983584,0.15152930789282582,0.14610751317624465,0.15104870802459014,0.13388887393180451,0.1267672582495751,0.1291992082176434,0.14880638111220557,0.15421674383463532,0.11082170220355012,0.16475745814751536,0.13269773271173643,0.14948802475017509,0.1271332456026024,0.12281116693997036
2015-05-27,0.17633370535331072,0.15617555565730223,0.1477176299115278,0.15411789896594705,0.13532875057262583,0.128176071257443,0.13058106267364497,0.14582676355453308,0.16077716932946703,0.1168980901731813,0.16323833645941074,0.13565410007781722,0.14727650851677468,0.12617206092875266,0.1216340382914084
2015-05-28,0.17611672524110547,0.15218743149099126,0.14772240753862667,0.1537131672789936,0.13568169416260417,0.11900090082253101,0.12240511692630805,0.13776125186050672,0.1559173647685564,0.10661377416957174,0.16342483472499797,0.13730495009014707,0.1460738122802376,0.12647225971025633,0.11791750208250598
2015-05-29,0.17124545899150315,0.1545939258862538,0.15430266711066454,0.1498999123458199,0.13696088930751213,0.12206382754913232,0.12649471427834413,0.13781430066475903,0.16182569291559729,0.1059329260060033,0.16562090444159328,0.1450063536032479,0.14944550633992126,0.1283777675172067,0.11897552096660553
2015-06-01,0.11010467567260625,0.146911691621118,0.15153572901201678,0.14131169308113198,0.12576593463233074,0.11639190235566299,0.11913270215980928,0.12919588140780316,0.15526628274892987,0.10792938457957257,0.16456060072462578,0.14305287507332345,0.14207619853221148,0.12389504871335882,0.11037784832322899
2015-06-02,0.11108774611976155,0.1487217227559387,0.15101252433800555,0.14173337246161452,0.12192251321106161,0.11759887860199349,0.12147093149546945,0.12863661501610477,0.15510429214337534,0.10724871897314246,0.16417678070372888,0.141999649619817,0.14212914831808648,0.12248092160955303,0.10968346697323529
2015-06-03,0.11261974994293517,0.15196791995386555,0.15327078162365176,0.14179957664845916,0.11067441278078546,0.11483625822899186,0.12098866015895691,0.1215384043013391,0.15679820963413568,0.11340942670872808,0.17325773105243236,0.1480942847991056,0.14647615906994513,0.13284119191047591,0.11436626911151793
2015-06-04,0.11518881774493671,0.1510916577438679,0.12436659674029563,0.14022788909172113,0.1102653491258097,0.12211666963204261,0.11989142266499674,0.12126678087483406,0.15644885621884178,0.11937170480344578,0.1720032159537988,0.1455956715125385,0.14805252645562927,0.1357809701302667,0.12147401309769314
2015-06-05,0.1145284899058144,0.16313970682920592,0.12666629157338893,0.1468206390701443,0.11302817809657066,0.1355230735874372,0.12070439820794891,0.12779564764043297,0.1612129730031981,0.12705840277863018,0.19018265128003137,0.15219261799615488,0.12764560393253666,0.1394043238948012,0.12311064045871355
2015-06-08,0.11656053730185666,0.16449248827453813,0.12086073438382405,0.14947133391873407,0.11789930027781248,0.12342492804563424,0.11896384831762677,0.13026647243722092,0.16233472939322627,0.1263093166657577,0.18664728104308043,0.1349457181212749,0.12698436216973183,0.1413319099934824,0.12591138782655834
2015-06-09,0.1153433957059973,0.16525037592525144,0.12039704290961703,0.14961303505324028,0.11768955867638992,0.12405343553324388,0.11684083231048625,0.12896077854090643,0.15957284285180395,0.1299214151509958,0.18647496968196783,0.13401285253223513,0.12619002534947316,0.14267558116170626,0.12828665859842786
2015-06-10,0.12055127324732404,0.1690831175989157,0.11026826358714281,0.15672095476597142,0.1238540701783069,0.13005505351572239,0.12718864236973057,0.1343383914303265,0.1673340509708313,0.13575068105259577,0.18608097748212635,0.14321734877943204,0.12871825833988787,0.14872991563024515,0.12876834075817642
2015-06-11,0.11944739440120278,0.16336021077618815,0.11039353456988688,0.1529553300643193,0.12598684602956536,0.12920848825650538,0.12697220170238674,0.13062176722026606,0.16501425743214918,0.13698547459643937,0.18518284480387953,0.14320831729676203,0.13002702357236848,0.14870660013420467,0.1287691743491547
2015-06-12,0.12331796744833685,0.16256246313780084,0.1082582534582668,0.1502900267787974,0.12368513433750605,0.1294204074143318,0.12224075418049672,0.12994810880496005,0.16571380473486966,0.13768427221321083,0.18151469164065523,0.14158709695575245,0.12980568031602294,0.14849997591211203,0.1273082123527485
2015-06-15,0.12381111662138983,0.16121628166479568,0.10898747397213611,0.15216043173554294,0.12217670046062766,0.12592246801116921,0.12462041935425042,0.13091205885940052,0.16581249465870612,0.13979052064781292,0.18462718801060168,0.14457922241400867,0.12979883380989066,0.15129307698310712,0.12767879223264852
2015-06-16,0.12203504530687531,0.15245504993675107,0.10286315893015897,0.15209112288616955,0.12469772312812544,0.12644228843206692,0.12441850734009642,0.12323734772471849,0.16404330209566304,0.13626586080421407,0.17573804120117836,0.13916270845406556,0.12334807496738849,0.14614372867017164,0.1254712268666274
2015-06-17,0.12509671060689556,0.1551862016726061,0.09955517076293036,0.14729373534154125,0.12438531838232574,0.12712980149980843,0.1198095373651302,0.12256255681261409,0.15976132506219787,0.14093336448200275,0.17615170197010963,0.13987975609421038,0.1254747300197292,0.14440515328256848,0.12555046395102357
2015-06-18,0.12574073585555576,0.15428427591960772,0.09981503628973283,0.14293659157258354,0.12963347460894611,0.12794449318592716,0.11826781562654284,0.12109227060375133,0.15548820824700202,0.1398312118015491,0.1747281553186189,0.13744133019803284,0.12181814807704465,0.14385921174704602,0.12484564416715559
2015-06-19,0.12662700887150408,0.15914850764719468,0.09714743047716139,0.1449426211257192,0.13564556891390786,0.12748001894169836,0.12122254288402748,0.12477246121327226,0.15641048471522925,0.14190076881118013,0.179333316324778,0.14232166646172623,0.12369998563513515,0.14439182018643654,0.12999773294299913
2015-06-22,0.13050301630943587,0.1623689875395864,0.09983511695885275,0.14459538176326905,0.13172083940030813,0.12503140960314613,0.12105237105742539,0.12267163935168457,0.15785022865873247,0.1400750902024695,0.18826037209315546,0.14223674180753837,0.11988227579625552,0.1372331140128019,0.12078700009951791
2015-06-23,0.12821541512127266,0.16458899675540087,0.09993554159526231,0.14534919580901673,0.1315721143103466,0.12512246632459478,0.1219232050722034,0.12560258716993955,0.1576559321161829,0.1412003921956691,0.1763270202283328,0.13977540772936142,0.1211035302845213,0.13694338919510338,0.11652765811519
2015-06-24,0.12812442053862189,0.1677601991278957,0.10302710706674087,0.1505360382473477,0.13138125474352386,0.12442597425387267,0.1340789000628037,0.1304899990912306,0.15793254075835278,0.14620025320774785,0.178533967324328,0.139441011860416,0.12597673587313207,0.13919569911698196,0.118387500247562
2015-06-25,0.12919999954488826,0.16981731316865614,0.10702080158513867,0.15188784736586136,0.1471605714322385,0.12370950736485051,0.13691376782264092,0.13213159141871547,0.1619076486925227,0.1472454959299749,0.1785689944689585,0.14557014441624935,0.12624731129154024,0.13907063908609021,0.12039643591725777
2015-06-26,0.12484115210147115,0.1697891418145782,0.10719452922652145,0.15084492886544387,0.14772222299268326,0.12151319272781712,0.1364062717992015,0.130976585912922,0.1609977511265902,0.14578724691763031,0.17958028430420495,0.14547414867372774,0.1270565429740696,0.13883275070782572,0.11914280600214609
2015-06-29,0.14450274673561753,0.19025675559284339,0.13250052194586123,0.1687293666299535,0.15534404880603384,0.12915055713467122,0.15832417078068847,0.1520707406673001,0.1833975331006316,0.15306325427986336,0.20523204694995056,0.17007697159182697,0.1445023585167073,0.15397898852305317,0.13644570376308504
